timestamp,open,high,low,close,volume
2025-02-12 04:00:00,255.49,257.5,254.95,255.0,2962
2025-02-12 04:30:00,255.16,255.8,255.16,255.67,434
2025-02-12 05:00:00,255.67,255.79,255.22,255.41,917
2025-02-12 05:30:00,255.36,255.43,255.35,255.43,86
2025-02-12 06:00:00,255.64,255.79,255.3,255.67,138
2025-02-12 06:30:00,255.67,255.7,255.3,255.48,260
2025-02-12 07:00:00,255.59,255.62,255.03,255.15,843
2025-02-12 07:30:00,255.19,255.4,255.16,255.37,285
2025-02-12 08:00:00,255.6,255.9074,254.06,255.59,3430
2025-02-12 08:30:00,255.4,255.6,252.5,253.48,9498
2025-02-12 09:00:00,253.11,254.2,251.25,252.91,12995
2025-02-12 09:30:00,252.72,254.685,252.27,252.955,244417
2025-02-12 10:00:00,252.87,253.81,252.02,253.03,145568
2025-02-12 10:30:00,253.17,254.11,253.17,254.075,103019
2025-02-12 11:00:00,254.0642,254.075,252.9263,253.37,109375
2025-02-12 11:30:00,253.401,255.12,253.2701,255.0591,111719
2025-02-12 12:00:00,255.06,255.47,254.839,255.1044,136748
2025-02-12 12:30:00,255.09,255.55,254.72,255.55,134554
2025-02-12 13:00:00,255.565,255.79,255.37,255.47,143046
2025-02-12 13:30:00,255.4276,256.07,255.37,255.6025,146000
2025-02-12 14:00:00,255.575,255.575,255.01,255.25,120207
2025-02-12 14:30:00,255.25,255.59,255.13,255.335,88272
2025-02-12 15:00:00,255.33,256.14,255.245,255.245,161605
2025-02-12 15:30:00,255.33,256.4,255.2,255.85,611300
2025-02-12 16:00:00,255.85,255.9,255.0,255.81,2031890
2025-02-12 16:30:00,256.0,256.0,254.0,255.76,224
2025-02-12 17:00:00,255.6,256.79,254.5,256.17,522
2025-02-12 17:30:00,256.2,256.2,255.0,256.19,56
2025-02-12 18:00:00,255.83,256.15,255.0,256.09,108
2025-02-12 18:30:00,255.81,256.09,255.2138,256.09,624009
2025-02-12 19:00:00,255.81,256.09,255.81,255.81,624393
2025-02-12 19:30:00,255.85,256.08,255.8101,256.0,239
2025-02-13 04:00:00,255.81,255.81,255.0,255.3,127
2025-02-13 04:30:00,255.7,255.8,255.01,255.01,146
2025-02-13 05:00:00,255.24,255.25,254.9,254.9,865
2025-02-13 05:30:00,254.97,254.99,254.68,254.83,343
2025-02-13 06:00:00,255.0,255.82,254.86,255.28,54
2025-02-13 06:30:00,255.25,255.26,254.8,254.92,641
2025-02-13 07:00:00,255.2,255.36,254.9,254.97,336
2025-02-13 07:30:00,255.01,255.5,255.01,255.08,128
2025-02-13 08:00:00,255.21,256.05,254.59,255.05,778
2025-02-13 08:30:00,255.99,255.99,255.0,255.22,1848
2025-02-13 09:00:00,255.75,255.75,255.0,255.0,3017
2025-02-13 09:30:00,255.66,255.88,254.41,254.42,161544
2025-02-13 10:00:00,254.45,256.16,254.42,254.68,161213
2025-02-13 10:30:00,254.68,256.17,254.65,255.79,153985
2025-02-13 11:00:00,255.785,256.17,255.7,255.815,146611
2025-02-13 11:30:00,255.74,256.4,255.53,255.945,123223
2025-02-13 12:00:00,255.955,257.04,255.68,256.985,136558
2025-02-13 12:30:00,257.0487,257.37,256.8,256.9001,113771
2025-02-13 13:00:00,256.95,257.448,256.55,257.27,111082
2025-02-13 13:30:00,257.305,257.66,256.8628,257.5,133715
2025-02-13 14:00:00,257.49,258.2,257.49,257.91,169107
2025-02-13 14:30:00,257.87,258.34,257.72,258.0993,147648
2025-02-13 15:00:00,258.03,258.57,257.91,258.535,174840
2025-02-13 15:30:00,258.54,259.28,258.31,259.18,843523
2025-02-13 16:00:00,259.18,259.28,257.5,259.02,3897403
2025-02-13 16:30:00,259.02,259.1888,259.0,259.1888,590
2025-02-13 17:00:00,259.1853,259.19,259.0,259.01,157
2025-02-13 17:30:00,259.0,259.39,219.88,259.39,702
2025-02-13 18:00:00,257.5,259.15,257.5,259.15,540
2025-02-13 18:30:00,259.19,259.19,259.0,259.15,970459
2025-02-13 19:00:00,259.19,259.39,259.15,259.39,971886
2025-02-13 19:30:00,259.32,260.0,259.25,259.39,1484
2025-02-14 04:00:00,258.96,258.96,257.49,258.0,488
2025-02-14 04:30:00,258.03,258.86,258.03,258.84,565
2025-02-14 05:00:00,258.84,258.98,258.62,258.98,764
2025-02-14 05:30:00,258.62,258.85,258.27,258.27,103
2025-02-14 06:00:00,258.27,258.86,257.66,258.0,287
2025-02-14 06:30:00,258.7,258.89,257.99,257.99,265
2025-02-14 07:00:00,257.93,258.0,257.73,257.95,2573
2025-02-14 07:30:00,257.74,258.06,257.5,257.9,394
2025-02-14 08:00:00,258.9347,259.19,257.025,257.76,1166
2025-02-14 08:30:00,257.76,258.1,256.12,258.1,1869
2025-02-14 09:00:00,257.58,258.55,257.15,258.55,2849
2025-02-14 09:30:00,259.0,259.42,257.91,259.18,242381
2025-02-14 10:00:00,259.18,260.15,259.0,259.53,222164
2025-02-14 10:30:00,259.491,261.59,259.33,261.42,222696
2025-02-14 11:00:00,261.5,261.94,259.73,259.83,195611
2025-02-14 11:30:00,259.81,260.35,259.52,260.275,131812
2025-02-14 12:00:00,260.25,260.35,259.91,259.96,101109
2025-02-14 12:30:00,260.02,260.43,259.69,260.375,83300
2025-02-14 13:00:00,260.38,260.69,260.21,260.5795,68288
2025-02-14 13:30:00,260.5297,260.85,260.52,260.755,79551
2025-02-14 14:00:00,260.75,260.98,260.34,260.53,94323
2025-02-14 14:30:00,260.57,260.755,260.32,260.745,102011
2025-02-14 15:00:00,260.74,260.91,260.48,260.835,158590
2025-02-14 15:30:00,260.855,261.56,260.58,261.13,846115
2025-02-14 16:00:00,261.13,262.0,260.31,260.8685,2845471
2025-02-14 16:30:00,261.1,261.8805,260.04,261.0,1297
2025-02-14 17:00:00,261.2,261.5,261.01,261.4875,406
2025-02-14 17:30:00,261.15,261.5,261.0,261.28,308
2025-02-14 18:00:00,261.0,261.7,261.0,261.0,46
2025-02-14 18:30:00,261.28,261.5,258.0,261.5,742891
2025-02-14 19:00:00,261.28,261.28,258.0,260.98,744624
2025-02-14 19:30:00,260.3,260.95,259.99,260.01,126
2025-02-18 04:00:00,260.0,261.27,260.0,260.47,1451
2025-02-18 04:30:00,260.46,260.67,260.46,260.5,688
2025-02-18 05:00:00,260.59,260.65,260.46,260.65,201
2025-02-18 05:30:00,260.64,260.66,260.5,260.59,846
2025-02-18 06:00:00,260.54,260.64,260.54,260.64,77
2025-02-18 06:30:00,260.56,260.67,260.56,260.65,170
2025-02-18 07:00:00,260.7,260.7,260.54,260.66,837
2025-02-18 07:30:00,260.61,261.25,260.61,261.06,1867
2025-02-18 08:00:00,260.6,263.38,260.0312,261.79,3588
2025-02-18 08:30:00,261.08,262.0,260.5,260.55,3480
2025-02-18 09:00:00,261.28,261.7,260.5,260.5,2087
2025-02-18 09:30:00,261.93,261.93,259.83,260.6,442279
2025-02-18 10:00:00,260.64,261.36,259.88,261.065,218723
2025-02-18 10:30:00,261.045,261.2317,259.9,261.05,158155
2025-02-18 11:00:00,261.01,262.06,260.93,261.53,183730
2025-02-18 11:30:00,261.525,262.98,261.525,262.48,159003
2025-02-18 12:00:00,262.41,262.8,261.86,262.7002,195682
2025-02-18 12:30:00,262.8085,263.89,262.7163,263.8099,129593
2025-02-18 13:00:00,263.81,263.89,262.8101,263.3,124981
2025-02-18 13:30:00,263.2901,263.965,263.0224,263.435,133657
2025-02-18 14:00:00,263.38,263.68,262.13,262.96,175121
2025-02-18 14:30:00,262.98,263.57,262.89,263.42,165393
2025-02-18 15:00:00,263.42,263.67,263.13,263.239,177087
2025-02-18 15:30:00,263.265,263.74,262.24,263.15,581084
2025-02-18 16:00:00,263.15,264.43,263.0,264.3192,2194054
2025-02-18 16:30:00,263.8,265.0,260.0,263.07,49310
2025-02-18 17:00:00,263.07,264.0,262.525,263.35,406346
2025-02-18 17:30:00,263.08,263.5,263.08,263.1,62
2025-02-18 18:00:00,263.3,263.5,262.5,263.4883,1069
2025-02-18 18:30:00,263.07,263.35,263.0,263.227,623112
2025-02-18 19:00:00,263.07,263.3488,263.07,263.09,623216
2025-02-18 19:30:00,263.22,263.35,263.07,263.08,141
2025-02-19 04:00:00,263.08,264.55,262.08,263.21,66
2025-02-19 04:30:00,263.24,263.62,263.24,263.6,37
2025-02-19 05:00:00,263.6,263.79,263.22,263.75,173
2025-02-19 05:30:00,263.54,263.65,262.17,263.01,383
2025-02-19 06:00:00,262.52,262.52,262.24,262.26,75
2025-02-19 06:30:00,262.28,262.78,262.25,262.78,129
2025-02-19 07:00:00,262.48,262.94,262.3,262.94,282
2025-02-19 07:30:00,263.0,263.29,262.5,262.6,785
2025-02-19 08:00:00,263.1397,264.3,262.21,262.21,762
2025-02-19 08:30:00,262.28,262.8,262.04,262.09,452
2025-02-19 09:00:00,262.6,262.8,261.8,262.0,1008
2025-02-19 09:30:00,262.0,262.9071,260.66,261.52,235230
2025-02-19 10:00:00,261.56,261.795,260.6,260.9,169204
2025-02-19 10:30:00,260.75,261.35,260.09,260.7689,237953
2025-02-19 11:00:00,260.83,261.38,260.75,261.27,139702
2025-02-19 11:30:00,261.26,261.9,261.14,261.64,131353
2025-02-19 12:00:00,261.61,261.7541,261.11,261.225,106726
2025-02-19 12:30:00,261.225,261.38,260.98,261.22,130252
2025-02-19 13:00:00,261.165,262.08,260.8212,261.9289,160154
2025-02-19 13:30:00,262.11,262.88,262.08,262.41,139602
2025-02-19 14:00:00,262.44,263.34,262.16,263.14,106308
2025-02-19 14:30:00,263.06,263.225,262.8,262.98,145449
2025-02-19 15:00:00,262.905,262.97,262.14,262.37,198410
2025-02-19 15:30:00,262.42,264.36,262.42,264.28,721890
2025-02-19 16:00:00,264.31,264.4,260.0,264.25,2358254
2025-02-19 16:30:00,264.25,264.32,223.7999,264.0,10634
2025-02-19 17:00:00,263.16,264.32,263.0,264.1,40707
2025-02-19 17:30:00,263.01,264.3,263.0,263.0,320
2025-02-19 18:00:00,263.0,264.23,263.0,264.2,189
2025-02-19 18:30:00,264.32,264.32,264.0,264.1,659807
2025-02-19 19:00:00,264.32,264.32,183.564,183.564,659611
2025-02-19 19:30:00,263.022,264.2,263.0001,263.99,207
2025-02-20 04:00:00,263.38,263.82,262.01,263.75,215
2025-02-20 04:30:00,263.71,263.75,263.69,263.69,14
2025-02-20 05:00:00,263.6,263.69,263.14,263.14,10
2025-02-20 05:30:00,263.21,263.68,263.2,263.66,10
2025-02-20 06:00:00,263.57,263.69,263.1,263.1,21
2025-02-20 06:30:00,263.11,263.11,262.36,262.68,788
2025-02-20 07:00:00,262.53,263.14,261.24,262.6,136
2025-02-20 07:30:00,262.6,263.14,262.5,263.14,343
2025-02-20 08:00:00,263.0,265.16,262.31,262.98,15003
2025-02-20 08:30:00,262.98,263.4,262.98,263.0,591
2025-02-20 09:00:00,263.0,264.32,263.0,264.11,752586
2025-02-20 09:30:00,263.65,264.32,262.25,262.815,444676
2025-02-20 10:00:00,262.84,264.1899,262.15,263.9,271559
2025-02-20 10:30:00,263.86,264.2,263.185,263.5,256654
2025-02-20 11:00:00,263.5,263.6,262.6467,263.21,167230
2025-02-20 11:30:00,263.25,263.28,262.43,263.12,232264
2025-02-20 12:00:00,263.01,264.23,262.94,263.925,133273
2025-02-20 12:30:00,263.92,264.1599,263.6,263.84,109668
2025-02-20 13:00:00,263.8,264.24,263.5,263.79,149522
2025-02-20 13:30:00,263.785,264.49,263.64,264.425,137625
2025-02-20 14:00:00,264.4,264.62,264.11,264.27,164593
2025-02-20 14:30:00,264.31,264.88,264.11,264.67,235985
2025-02-20 15:00:00,264.64,265.09,264.45,264.94,400202
2025-02-20 15:30:00,264.926,265.05,264.38,264.79,720145
2025-02-20 16:00:00,264.79,265.5,261.55,265.5,1795931
2025-02-20 16:30:00,265.2042,265.5,264.2,264.25,126
2025-02-20 17:00:00,264.73,264.74,264.2,264.74,84
2025-02-20 17:30:00,264.73,264.74,264.2,264.2,292
2025-02-20 18:00:00,264.74,264.74,264.2,264.74,1449
2025-02-20 18:30:00,264.74,265.25,264.2,265.175,555556
2025-02-20 19:00:00,264.74,265.2,264.5,265.2,555225
2025-02-20 19:30:00,265.2,265.2,264.4,264.81,594
2025-02-21 04:00:00,260.0,265.06,260.0,264.79,98
2025-02-21 04:30:00,264.5,264.58,264.23,264.29,127
2025-02-21 05:00:00,264.27,264.45,264.26,264.39,552
2025-02-21 05:30:00,264.09,264.43,263.95,264.35,26
2025-02-21 06:00:00,264.12,264.39,264.12,264.34,80
2025-02-21 06:30:00,264.02,264.43,263.96,264.24,160
2025-02-21 07:00:00,264.24,265.4,264.17,265.27,1970
2025-02-21 07:30:00,265.0,265.34,264.8,265.29,360
2025-02-21 08:00:00,264.74,265.5,263.75,265.0,2208
2025-02-21 08:30:00,265.1,265.44,264.56,264.56,1129
2025-02-21 09:00:00,265.2,265.2,263.0,263.11,3376
2025-02-21 09:30:00,263.845,264.83,263.05,264.21,559085
2025-02-21 10:00:00,264.37,264.7157,263.34,263.625,213778
2025-02-21 10:30:00,263.575,264.2405,263.37,264.24,192643
2025-02-21 11:00:00,264.245,264.57,263.66,263.785,192220
2025-02-21 11:30:00,263.74,264.28,263.72,263.95,193596
2025-02-21 12:00:00,263.98,264.42,263.5009,263.69,197988
2025-02-21 12:30:00,263.72,263.78,261.1,262.16,443210
2025-02-21 13:00:00,262.17,262.7,261.58,261.585,395764
2025-02-21 13:30:00,261.585,262.67,261.485,262.6075,143035
2025-02-21 14:00:00,262.65,263.02,262.07,262.25,679557
2025-02-21 14:30:00,262.1572,262.4,261.73,262.01,175090
2025-02-21 15:00:00,262.0,262.13,261.58,261.8,222110
2025-02-21 15:30:00,261.85,262.24,261.27,261.71,992412
2025-02-21 16:00:00,261.69,261.755,261.0,261.53,2407899
2025-02-21 16:30:00,261.2,262.76,261.2,261.4,74625
2025-02-21 17:00:00,261.2,262.8,261.2,261.45,975
2025-02-21 17:30:00,261.46,261.7,261.21,261.47,1227
2025-02-21 18:00:00,261.35,261.7,261.21,261.6988,474
2025-02-21 18:30:00,261.48,261.7,261.21,261.21,715502
2025-02-21 19:00:00,261.48,261.69,261.21,261.39,715055
2025-02-21 19:30:00,261.21,261.42,261.2,261.42,1072
2025-02-24 04:00:00,261.2,263.45,261.2,263.1,619
2025-02-24 04:30:00,262.57,263.1,262.52,262.54,70
2025-02-24 05:00:00,262.71,263.13,262.3,262.73,107
2025-02-24 05:30:00,262.68,263.1,262.42,262.98,214
2025-02-24 06:00:00,262.79,263.28,262.79,262.8,268
2025-02-24 06:30:00,262.79,263.95,262.79,263.17,236
2025-02-24 07:00:00,263.17,263.43,262.46,263.32,1445
2025-02-24 07:30:00,263.34,263.45,262.48,263.28,934
2025-02-24 08:00:00,263.12,264.46,260.75,262.58,3588
2025-02-24 08:30:00,262.8,262.8,262.02,262.11,1159
2025-02-24 09:00:00,262.14,262.93,261.0,261.0,4077
2025-02-24 09:30:00,261.5,263.2499,260.49,261.2,369416
2025-02-24 10:00:00,261.155,262.29,259.58,261.595,275055
2025-02-24 10:30:00,261.52,261.64,260.205,260.72,184615
2025-02-24 11:00:00,260.74,263.6199,260.72,263.3,165343
2025-02-24 11:30:00,263.41,263.53,262.59,262.82,133857
2025-02-24 12:00:00,262.86,263.845,262.84,263.31,141804
2025-02-24 12:30:00,263.31,263.81,263.0244,263.0244,112219
2025-02-24 13:00:00,262.99,263.42,262.8862,263.165,100131
2025-02-24 13:30:00,263.12,263.35,262.6198,262.74,96260
2025-02-24 14:00:00,262.88,262.97,262.4901,262.56,103798
2025-02-24 14:30:00,262.64,262.88,262.335,262.42,97738
