timestamp,open,high,low,close,volume
2025-03-12 18:06:00,249.5,249.5,249.5,249.5,4
2025-03-12 18:09:00,249.66,249.66,249.66,249.66,1
2025-03-12 18:10:00,249.66,249.66,249.66,249.66,1
2025-03-12 18:13:00,249.99,249.99,249.99,249.99,25
2025-03-12 18:14:00,249.55,249.55,249.55,249.55,10
2025-03-12 18:16:00,249.01,249.01,249.01,249.01,1
2025-03-12 18:18:00,249.63,249.63,249.63,249.63,22
2025-03-12 18:25:00,250.0,250.0,250.0,250.0,4
2025-03-12 18:28:00,249.53,249.53,249.51,249.51,15
2025-03-12 18:29:00,249.51,249.51,249.51,249.51,7
2025-03-12 18:30:00,249.63,249.63,249.45,249.45,470720
2025-03-12 18:31:00,249.51,249.51,249.51,249.51,10
2025-03-12 18:39:00,249.5,249.5,249.5,249.5,1
2025-03-12 18:55:00,249.5,249.5,249.5,249.5,5
2025-03-12 18:57:00,250.0,250.0,250.0,250.0,10
2025-03-12 18:59:00,249.95,249.95,249.95,249.95,3
2025-03-12 19:00:00,249.63,249.63,249.63,249.63,470700
2025-03-12 19:01:00,249.95,249.95,249.95,249.95,2
2025-03-12 19:13:00,250.0,250.0,250.0,250.0,15
2025-03-12 19:15:00,249.66,249.66,249.66,249.66,8
2025-03-12 19:21:00,249.68,249.68,249.63,249.63,5
2025-03-12 19:28:00,249.98,249.98,249.98,249.98,1
2025-03-12 19:36:00,249.95,249.95,249.95,249.95,5
2025-03-12 19:50:00,249.95,250.0,249.95,250.0,200
2025-03-12 19:51:00,250.0,250.0,249.95,250.0,22
2025-03-12 19:52:00,250.0,250.0,250.0,250.0,2
2025-03-12 19:53:00,249.87,249.87,249.87,249.87,5
2025-03-12 19:55:00,250.1,250.1,250.1,250.1,5
2025-03-12 19:58:00,250.11,250.5,250.11,250.5,46
2025-03-13 04:00:00,249.58,249.58,249.58,249.58,1
2025-03-13 04:01:00,249.0,249.0,249.0,249.0,83
2025-03-13 04:04:00,249.02,249.02,249.0,249.0,33
2025-03-13 04:06:00,248.51,249.0,248.51,249.0,8
2025-03-13 04:07:00,248.51,248.51,248.51,248.51,5
2025-03-13 04:09:00,248.97,248.97,248.97,248.97,6
2025-03-13 04:13:00,248.96,248.97,248.96,248.96,11
2025-03-13 04:16:00,249.0,249.0,249.0,249.0,3
2025-03-13 04:18:00,248.6,248.6,248.6,248.6,2
2025-03-13 04:20:00,248.6,248.6,248.6,248.6,1
2025-03-13 04:31:00,248.9,248.9,248.9,248.9,3
2025-03-13 04:32:00,248.3,248.3,248.3,248.3,5
2025-03-13 04:33:00,248.32,248.32,248.32,248.32,5
2025-03-13 04:34:00,248.61,248.61,248.36,248.36,10
2025-03-13 04:35:00,248.54,248.54,248.54,248.54,20
2025-03-13 04:37:00,248.9,248.9,248.8,248.88,23
2025-03-13 04:40:00,248.87,248.87,248.87,248.87,3
2025-03-13 04:43:00,248.81,248.81,248.81,248.81,11
2025-03-13 04:44:00,248.8,248.8,248.8,248.8,1
2025-03-13 04:45:00,248.8,248.8,248.8,248.8,2
2025-03-13 04:46:00,248.9,249.4,248.8,248.98,55
2025-03-13 04:47:00,249.4,249.4,249.4,249.4,3
2025-03-13 04:50:00,249.3,249.3,248.75,248.75,2
2025-03-13 04:56:00,249.01,249.01,249.01,249.01,1
2025-03-13 05:16:00,249.3,249.3,249.3,249.3,3
2025-03-13 05:18:00,249.6,249.6,249.6,249.6,1
2025-03-13 05:20:00,249.6,249.6,249.6,249.6,8
2025-03-13 05:21:00,249.6,249.62,249.6,249.62,53
2025-03-13 05:22:00,249.6,249.62,249.6,249.62,18
